372.00,348.80,297.00,288.32,318.55,139.00,120.55,137.00,116.91,118.73,1.03,8340.00
354.00,347.71,287.00,286.71,317.21,135.00,121.48,134.00,118.31,119.90,1.02,8276.00
352.00,346.25,292.00,285.48,315.86,133.00,121.84,133.00,119.09,120.47,1.01,8288.00
352.00,344.96,287.00,284.32,314.63,132.00,122.28,133.00,119.77,121.03,1.00,8272.00
336.00,344.07,279.00,283.71,313.89,123.00,122.17,123.00,119.83,121.00,0.99,8300.00
340.00,343.49,285.00,283.51,313.49,134.00,122.79,132.00,120.48,121.64,0.99,8284.00
321.00,339.94,278.00,281.88,310.90,124.00,122.45,125.00,120.51,121.48,0.98,8252.00
335.00,337.10,282.00,280.39,308.74,133.00,122.75,135.00,121.19,121.97,0.96,8276.00
339.00,334.93,281.00,278.86,306.89,135.00,123.14,135.00,121.79,122.47,0.95,8260.00
317.00,333.51,260.00,277.45,305.47,120.00,122.77,123.00,121.71,122.24,0.95,8304.00
319.00,332.32,271.00,276.79,304.55,120.00,122.43,124.00,121.70,122.07,0.95,8264.00
307.00,328.97,263.00,274.66,301.81,121.00,121.93,123.00,121.56,121.75,0.94,8276.00
304.00,325.45,268.00,273.08,299.26,121.00,121.44,124.00,121.56,121.51,0.92,8276.00
307.00,322.57,265.00,271.78,297.17,122.00,121.14,126.00,121.76,121.45,0.91,8264.00
302.00,321.02,265.00,271.11,296.06,123.00,121.10,124.00,121.75,121.43,0.91,8284.00
312.00,320.17,264.00,270.41,295.29,122.00,121.00,127.00,121.94,121.47,0.90,8272.00
309.00,318.98,270.00,270.18,294.57,124.00,121.75,127.00,123.07,122.41,0.90,8316.00
303.00,317.13,266.00,269.79,293.45,124.00,122.17,127.00,124.01,123.09,0.89,8284.00
313.00,315.77,268.00,269.06,292.41,122.00,121.84,129.00,124.21,123.03,0.88,8296.00
304.00,314.74,263.00,268.43,291.58,122.00,121.69,127.00,124.23,122.96,0.88,8300.00
303.00,313.73,275.00,268.56,291.14,122.00,121.55,129.00,124.39,122.97,0.88,8296.00
311.00,313.26,270.00,268.48,290.86,123.00,121.42,129.00,124.78,123.11,0.87,8312.00
312.00,312.12,265.00,267.67,289.89,124.00,121.44,130.00,125.20,123.32,0.87,8276.00
311.00,311.83,268.00,267.47,289.64,123.00,121.46,129.00,125.49,123.48,0.87,8304.00
329.00,312.55,286.00,268.31,290.43,127.00,121.66,135.00,125.95,123.81,0.87,8300.00
305.00,311.77,263.00,267.72,289.74,124.00,121.66,134.00,126.32,123.99,0.86,8268.00
313.00,310.93,279.00,267.84,289.38,135.00,122.37,144.00,127.58,124.98,0.86,8304.00
306.00,309.53,268.00,267.28,288.40,131.00,122.74,141.00,128.55,125.65,0.85,8300.00
300.00,308.39,265.00,266.89,287.63,123.00,122.65,134.00,128.99,125.82,0.84,8332.00
318.00,308.66,276.00,267.17,287.91,126.00,122.71,135.00,129.22,125.97,0.84,8308.00
344.00,310.46,304.00,269.11,289.78,145.00,124.01,153.00,130.61,127.32,0.85,8304.00
331.00,310.89,295.00,270.35,290.61,143.00,125.02,152.00,131.73,128.38,0.85,8324.00
327.00,311.14,287.00,270.85,290.99,139.00,125.63,145.00,132.23,128.94,0.85,8272.00
329.00,311.93,289.00,271.81,291.87,135.00,125.84,143.00,132.66,129.25,0.85,8308.00
321.00,312.16,275.00,271.72,291.93,127.00,125.75,134.00,132.58,129.16,0.85,8276.00
334.00,313.15,287.00,272.37,292.76,135.00,126.20,143.00,133.09,129.65,0.85,8320.00
329.00,313.15,289.00,272.59,292.86,139.00,126.59,135.00,132.76,129.68,0.85,8288.00
329.00,313.20,287.00,272.77,292.98,139.00,126.87,146.00,133.24,130.06,0.85,8264.00
342.00,314.75,309.00,274.87,294.81,139.00,127.11,146.00,133.61,130.37,0.86,8300.00
312.00,314.26,281.00,274.95,294.60,123.00,126.67,131.00,133.26,129.97,0.86,8268.00
307.00,313.51,275.00,274.68,294.09,124.00,126.34,130.00,132.88,129.61,0.86,8296.00
316.00,312.86,284.00,275.00,293.93,123.00,125.59,129.00,132.05,128.82,0.86,8308.00
316.00,312.39,276.00,274.81,293.60,124.00,124.88,129.00,131.26,128.07,0.86,8300.00
332.00,313.11,297.00,275.62,294.36,122.00,124.31,128.00,130.57,127.44,0.87,8304.00
332.00,313.92,293.00,276.37,295.14,123.00,124.06,128.00,130.22,127.14,0.87,8268.00
328.00,314.44,287.00,276.73,295.58,122.00,123.76,129.00,129.97,126.87,0.88,8272.00
313.00,314.67,275.00,276.89,295.77,122.00,124.14,128.00,129.38,126.76,0.88,8276.00
299.00,312.81,271.00,275.73,294.26,123.00,123.62,127.00,128.87,126.25,0.88,8280.00
286.00,309.22,265.00,274.12,291.66,122.00,123.16,127.00,128.24,125.70,0.86,8296.00
280.00,307.16,263.00,273.18,290.17,123.00,122.99,127.00,127.99,125.49,0.86,8284.00
284.00,305.48,270.00,272.72,289.10,121.00,122.69,127.00,127.75,125.23,0.85,8300.00
293.00,302.94,271.00,272.00,287.46,120.00,122.28,126.00,127.39,124.84,0.85,8300.00
305.00,302.71,268.00,271.40,287.05,121.00,122.11,124.00,127.00,124.56,0.85,8332.00
295.00,302.85,260.00,271.12,286.98,121.00,122.70,125.00,127.77,125.24,0.84,8292.00
318.00,303.46,279.00,271.33,287.39,139.00,123.62,141.00,128.49,126.06,0.84,8280.00
329.00,304.68,271.00,271.03,287.85,123.00,123.42,124.00,128.02,125.72,0.85,8280.00
368.00,310.47,295.00,272.22,291.34,135.00,123.97,139.00,128.36,126.17,0.86,8316.00
335.00,314.31,280.00,273.42,293.86,130.00,124.19,134.00,128.45,126.32,0.87,8300.00
305.00,314.52,265.00,273.09,293.80,121.00,124.33,122.00,128.16,126.25,0.87,8288.00
318.00,314.43,279.00,273.18,293.80,132.00,124.68,133.00,128.32,126.50,0.87,8264.00
312.00,313.96,262.00,272.23,293.09,121.00,124.27,121.00,127.66,125.97,0.87,8324.00
295.00,311.55,256.00,270.00,290.77,120.00,123.47,121.00,126.43,124.95,0.86,8296.00
284.00,307.93,255.00,267.74,287.83,119.00,122.64,121.00,125.41,124.03,0.85,8284.00
272.00,303.52,255.00,265.75,284.63,120.00,121.93,121.00,124.52,123.23,0.84,8276.00
266.00,300.98,252.00,264.67,282.81,120.00,121.64,121.00,124.12,122.88,0.83,8260.00
290.00,300.03,279.00,265.27,282.64,140.00,122.69,139.00,124.93,123.81,0.83,8268.00
278.00,296.00,270.00,264.29,280.14,135.00,123.09,135.00,124.98,124.04,0.82,8264.00
268.00,291.46,268.00,263.26,277.35,132.00,123.18,131.00,124.75,123.97,0.81,8248.00
259.00,286.75,263.00,261.93,274.34,130.00,123.18,127.00,124.17,123.68,0.79,8264.00
249.00,284.21,253.00,261.13,272.67,123.00,123.01,119.00,123.66,123.34,0.79,8304.00
240.00,281.29,246.00,259.97,270.62,120.00,122.65,117.00,123.06,122.86,0.78,8268.00
238.00,275.80,244.00,257.57,266.68,120.00,121.88,114.00,121.77,121.83,0.76,8292.00
237.00,270.89,242.00,255.32,263.10,118.00,121.07,115.00,120.59,120.83,0.75,8264.00
237.00,266.45,241.00,253.28,259.86,116.00,120.36,115.00,119.38,119.87,0.74,8272.00
233.00,264.19,240.00,252.24,258.21,118.00,120.04,113.00,118.80,119.42,0.73,8280.00
243.00,262.67,248.00,251.74,257.20,120.00,119.88,115.00,118.39,119.14,0.73,8256.00
235.00,258.85,238.00,249.72,254.28,119.00,119.40,115.00,117.65,118.53,0.72,8276.00
235.00,255.37,241.00,247.95,251.65,119.00,118.86,114.00,116.94,117.90,0.71,8268.00
241.00,252.88,243.00,246.45,249.66,120.00,118.39,114.00,116.21,117.30,0.70,8260.00
231.00,251.32,236.00,245.58,248.44,115.00,118.01,112.00,115.77,116.89,0.70,8272.00
237.00,250.22,240.00,245.00,247.60,119.00,117.92,115.00,115.57,116.75,0.69,8272.00
236.00,248.03,234.00,243.64,245.83,118.00,117.99,120.00,116.08,117.04,0.68,8264.00
235.00,246.04,235.00,242.06,244.05,117.00,117.57,121.00,116.42,117.00,0.68,8272.00
239.00,244.42,238.00,240.73,242.57,118.00,117.20,120.00,116.46,116.83,0.67,8260.00
230.00,243.31,231.00,239.91,241.61,115.00,116.90,116.00,116.27,116.59,0.67,8272.00
233.00,242.46,231.00,239.14,240.79,115.00,116.62,116.00,116.11,116.37,0.67,8260.00
235.00,242.30,227.00,238.67,240.48,116.00,117.22,115.00,116.89,117.06,0.66,8272.00
233.00,241.59,227.00,237.81,239.70,116.00,117.51,115.00,117.29,117.40,0.66,8280.00
235.00,240.14,227.00,236.33,238.23,116.00,117.40,115.00,117.19,117.30,0.65,8264.00
231.00,239.36,224.00,235.36,237.35,114.00,117.02,113.00,116.77,116.90,0.65,8276.00
231.00,238.62,227.00,234.62,236.62,115.00,116.73,114.00,116.43,116.58,0.65,8272.00
230.00,238.56,227.00,233.73,236.14,115.00,116.46,118.00,116.70,116.58,0.64,8316.00
227.00,237.99,224.00,233.39,235.68,115.00,116.96,116.00,117.42,117.19,0.64,8260.00
231.00,236.95,226.00,232.59,234.76,115.00,117.09,120.00,117.89,117.49,0.63,8272.00
227.00,236.12,224.00,231.84,233.97,115.00,116.80,119.00,117.81,117.31,0.63,8304.00
227.00,235.34,224.00,231.14,233.24,116.00,116.60,118.00,117.67,117.14,0.63,8256.00
229.00,234.21,224.00,229.98,232.09,116.00,116.22,118.00,117.41,116.82,0.62,8272.00
228.00,233.15,224.00,229.13,231.13,114.00,115.83,121.00,117.75,116.79,0.62,8276.00
225.00,232.42,226.00,228.71,230.56,115.00,115.73,121.00,118.06,116.90,0.61,8296.00
244.00,232.89,243.00,229.34,231.11,129.00,116.45,135.00,119.02,117.74,0.61,8272.00
236.00,232.84,235.00,229.45,231.14,127.00,116.99,134.00,119.85,118.42,0.61,8260.00
247.00,234.25,242.00,230.51,232.38,128.00,118.23,134.00,121.18,119.71,0.61,8240.00
237.00,234.73,233.00,230.91,232.81,124.00,118.86,127.00,122.05,120.46,0.61,8256.00
230.00,234.40,225.00,230.56,232.47,115.00,118.75,121.00,122.05,120.40,0.61,8260.00
243.00,234.68,237.00,230.72,232.70,124.00,118.94,131.00,122.48,120.72,0.60,8240.00
229.00,234.10,224.00,230.08,232.09,116.00,118.59,120.00,122.15,120.38,0.60,8252.00
228.00,233.06,227.00,229.12,231.08,117.00,118.03,118.00,121.44,119.74,0.60,8268.00
227.00,231.91,225.00,228.31,230.10,116.00,117.53,120.00,120.88,119.21,0.60,8264.00
227.00,231.11,226.00,227.66,229.38,117.00,117.22,122.00,120.84,119.03,0.60,8280.00
231.00,230.88,230.00,227.57,229.22,118.00,117.12,123.00,120.82,118.97,0.60,8264.00
253.00,231.97,251.00,228.75,230.35,136.00,118.20,141.00,121.99,120.10,0.60,8300.00
254.00,232.78,252.00,229.82,231.29,137.00,119.26,139.00,122.75,121.01,0.60,8300.00
249.00,233.42,246.00,230.40,231.91,132.00,119.85,133.00,122.95,121.41,0.60,8276.00
243.00,233.68,241.00,230.90,232.29,129.00,120.35,131.00,123.18,121.77,0.60,8304.00
248.00,234.30,247.00,231.63,232.96,133.00,121.03,132.00,123.60,122.31,0.60,8248.00
241.00,234.47,243.00,232.07,233.26,134.00,121.72,134.00,124.12,122.93,0.60,8248.00
255.00,235.05,255.00,232.83,233.93,139.00,122.46,137.00,124.29,123.38,0.60,8260.00
244.00,234.67,244.00,232.77,233.72,132.00,122.64,132.00,124.10,123.37,0.60,8232.00
229.00,233.67,227.00,231.81,232.74,121.00,122.06,118.00,123.13,122.60,0.60,8252.00
231.00,233.28,231.00,231.53,232.40,120.00,121.76,118.00,122.63,122.20,0.60,8260.00
240.00,233.45,240.00,231.81,232.63,131.00,122.21,130.00,122.95,122.58,0.60,8252.00
253.00,233.86,254.00,232.53,233.19,140.00,122.94,138.00,123.39,123.16,0.60,8248.00
243.00,233.79,243.00,232.62,233.20,134.00,123.18,132.00,123.31,123.25,0.59,8252.00
231.00,233.01,230.00,231.86,232.43,120.00,122.47,120.00,122.58,122.52,0.59,8260.00
233.00,232.78,231.00,231.58,232.17,120.00,122.14,121.00,122.31,122.23,0.59,8240.00
227.00,232.20,231.00,231.31,231.75,123.00,122.03,127.00,122.46,122.25,0.59,8256.00
252.00,232.82,240.00,231.37,232.09,123.00,121.54,125.00,122.16,121.85,0.60,8248.00
241.00,232.58,243.00,231.54,232.06,131.00,121.75,134.00,122.50,122.13,0.59,8260.00
227.00,231.70,230.00,230.96,231.33,120.00,121.16,119.00,121.87,121.52,0.59,8248.00
230.00,231.37,230.00,230.68,231.02,120.00,120.93,119.00,121.52,121.23,0.59,8264.00
248.00,232.14,248.00,231.49,231.81,135.00,121.69,139.00,122.51,122.10,0.59,8252.00
238.00,231.97,239.00,231.45,231.71,123.00,121.37,127.00,122.59,121.99,0.59,8256.00
254.00,232.79,252.00,232.21,232.50,137.00,122.01,141.00,123.39,122.70,0.59,8256.00
240.00,232.61,240.00,232.15,232.38,131.00,122.17,134.00,123.83,123.00,0.59,8256.00
231.00,232.28,231.00,231.85,232.06,120.00,121.87,124.00,123.67,122.77,0.59,8244.00
233.00,231.80,230.00,231.24,231.52,119.00,121.26,123.00,123.22,122.24,0.59,8676.00
231.00,231.37,227.00,230.47,230.92,120.00,120.79,122.00,122.81,121.80,0.59,8248.00
231.00,230.82,231.00,230.09,230.45,120.00,120.38,122.00,122.52,121.45,0.59,8264.00
231.00,230.40,230.00,229.69,230.04,119.00,120.26,123.00,122.20,121.24,0.59,8268.00
235.00,230.44,231.00,229.54,229.99,121.00,120.15,124.00,122.16,121.16,0.59,8264.00
231.00,230.00,231.00,229.26,229.63,121.00,119.89,124.00,122.08,120.99,0.59,8288.00
231.00,229.56,231.00,228.96,229.26,120.00,119.48,126.00,122.15,120.82,0.59,8292.00
230.00,229.06,233.00,228.88,228.96,121.00,119.31,126.00,122.21,120.76,0.59,8284.00
228.00,228.76,231.00,228.77,228.76,120.00,119.19,124.00,122.17,120.68,0.59,8296.00
229.00,228.55,230.00,228.62,228.58,120.00,119.09,125.00,122.19,120.64,0.58,8300.00
230.00,228.22,232.00,228.51,228.36,120.00,119.27,125.00,122.61,120.94,0.58,8276.00
228.00,227.75,231.00,228.36,228.05,119.00,119.00,124.00,122.48,120.74,0.58,8300.00
227.00,227.22,231.00,228.22,227.72,120.00,118.82,124.00,122.36,120.60,0.58,8288.00
228.00,227.04,231.00,228.16,227.60,120.00,118.74,124.00,122.31,120.53,0.58,8300.00
231.00,226.84,231.00,228.04,227.44,121.00,118.67,126.00,122.35,120.51,0.58,8708.00
230.00,226.54,233.00,228.06,227.30,121.00,118.60,126.00,122.44,120.52,0.58,8300.00
231.00,226.56,232.00,228.02,227.29,120.00,118.54,126.00,122.46,120.50,0.58,8312.00
235.00,226.88,235.00,228.16,227.51,121.00,118.43,127.00,122.61,120.52,0.58,8324.00
231.00,226.89,230.00,228.04,227.46,121.00,118.44,126.00,122.67,120.56,0.58,8268.00
231.00,226.93,230.00,227.88,227.40,120.00,118.40,125.00,122.72,120.56,0.58,8332.00
228.00,226.72,230.00,227.74,227.23,120.00,118.31,124.00,122.63,120.47,0.58,8312.00
229.00,226.66,230.00,227.56,227.11,119.00,118.16,125.00,122.62,120.39,0.58,8312.00
231.00,226.69,230.00,227.48,227.08,120.00,118.12,126.00,122.69,120.41,0.58,8308.00
228.00,226.54,230.00,227.40,226.97,120.00,118.09,131.00,123.07,120.58,0.58,8304.00
227.00,226.38,230.00,227.26,226.82,120.00,118.04,127.00,123.27,120.65,0.58,8312.00
229.00,226.14,231.00,227.26,226.69,121.00,118.05,126.00,123.30,120.68,0.58,8320.00
227.00,225.80,228.00,226.90,226.34,120.00,117.94,126.00,123.34,120.64,0.57,8300.00
228.00,225.70,230.00,226.86,226.28,119.00,117.86,124.00,123.22,120.54,0.57,8288.00
230.00,225.73,231.00,226.88,226.30,121.00,117.91,126.00,123.24,120.58,0.57,8300.00
229.00,225.56,230.00,226.86,226.20,120.00,117.94,126.00,123.28,120.61,0.57,8308.00
227.00,225.29,231.00,226.84,226.06,120.00,117.78,126.00,123.38,120.58,0.57,8292.00
228.00,225.06,231.00,226.88,225.96,119.00,117.70,126.00,123.28,120.49,0.57,8300.00
227.00,224.95,230.00,226.84,225.89,120.00,117.69,124.00,123.16,120.43,0.57,8332.00
228.00,224.91,230.00,226.80,225.85,118.00,117.56,125.00,123.12,120.34,0.57,8312.00
226.00,224.71,229.00,226.67,225.69,120.00,117.57,124.00,122.98,120.28,0.57,8328.00
227.00,224.48,231.00,226.74,225.60,120.00,117.58,124.00,122.86,120.22,0.57,8320.00
227.00,224.34,231.00,226.73,225.53,120.00,117.59,125.00,122.82,120.21,0.57,8312.00
227.00,224.27,233.00,226.88,225.57,121.00,117.66,124.00,122.74,120.20,0.57,8316.00
227.00,224.32,231.00,226.92,225.61,120.00,117.66,124.00,122.59,120.13,0.57,8712.00
229.00,224.43,231.00,226.95,225.68,124.00,117.87,126.00,122.65,120.26,0.57,8324.00
227.00,224.29,228.00,226.74,225.51,123.00,118.28,129.00,123.02,120.66,0.57,8280.00
230.00,224.52,227.00,226.39,225.45,124.00,118.72,131.00,123.73,121.22,0.57,8276.00
231.00,224.68,226.00,226.14,225.40,127.00,119.11,138.00,124.51,121.81,0.56,8276.00
254.00,226.47,248.00,227.06,226.76,142.00,120.62,151.00,126.41,123.52,0.56,8284.00
247.00,227.50,243.00,227.57,227.53,139.00,121.74,151.00,128.25,125.00,0.56,8312.00
231.00,227.46,226.00,226.94,227.19,129.00,122.18,140.00,129.01,125.60,0.55,8296.00
231.00,227.45,227.00,226.72,227.08,135.00,122.87,153.00,130.42,126.65,0.55,8308.00
231.00,227.43,226.00,226.45,226.93,134.00,123.44,147.00,131.34,127.40,0.54,8296.00
230.00,227.34,227.00,225.96,226.65,129.00,123.97,142.00,132.51,128.25,0.54,8284.00
231.00,227.27,226.00,225.64,226.45,132.00,124.62,154.00,135.04,129.84,0.53,8300.00
230.00,227.20,227.00,225.31,226.25,131.00,125.07,156.00,137.21,131.14,0.53,8288.00
231.00,227.20,224.00,225.00,226.09,133.00,125.43,153.00,138.07,131.75,0.52,8280.00
231.00,227.20,227.00,224.90,226.04,134.00,125.83,152.00,138.82,132.33,0.52,8284.00
233.00,227.82,225.00,224.86,226.34,128.00,126.53,152.00,140.90,133.71,0.51,8260.00
233.00,227.98,227.00,224.57,226.27,142.00,128.37,191.00,147.30,137.83,0.49,8280.00
235.00,228.24,225.00,224.18,226.20,140.00,129.66,182.00,151.77,140.72,0.48,8296.00
235.00,228.41,224.00,223.95,226.17,154.00,131.10,180.00,153.45,142.27,0.47,8292.00
234.00,228.52,225.00,223.79,226.14,153.00,132.37,184.00,155.27,143.83,0.46,8284.00
233.00,228.59,224.00,223.38,225.98,150.00,134.37,189.00,158.96,146.66,0.45,8292.00
236.00,228.95,222.00,223.12,226.03,160.00,136.81,182.00,161.77,149.29,0.43,8280.00
235.00,229.60,226.00,223.58,226.58,169.00,141.38,183.00,164.21,152.80,0.42,8256.00
233.00,229.57,224.00,223.38,226.47,168.00,142.97,185.00,165.37,154.18,0.41,8312.00
233.00,229.53,230.00,223.49,226.50,169.00,146.32,190.00,168.41,157.37,0.40,8728.00
235.00,229.49,229.00,223.70,226.59,220.00,153.51,230.00,174.44,163.97,0.37,8288.00
239.00,229.70,231.00,223.89,226.78,228.00,162.04,231.00,181.24,171.65,0.33,8288.00
244.00,230.35,236.00,224.41,227.37,229.00,170.04,240.00,187.46,178.75,0.30,8272.00
247.00,231.11,243.00,225.29,228.19,236.00,174.20,270.00,192.67,183.43,0.28,8256.00
262.00,233.01,248.00,226.31,229.65,237.00,180.65,271.00,200.81,190.73,0.25,8296.00
257.00,234.43,243.00,227.12,230.77,255.00,189.15,278.00,209.21,199.18,0.22,8292.00
254.00,235.96,233.00,227.25,231.60,262.00,198.20,263.00,215.60,206.90,0.18,8276.00
260.00,237.16,240.00,227.79,232.46,271.00,202.78,280.00,219.59,211.18,0.17,8288.00
260.00,238.28,238.00,228.16,233.21,280.00,207.63,268.00,222.51,215.07,0.15,8272.00
259.00,239.49,242.00,228.49,233.98,286.00,216.49,263.00,226.98,221.74,0.13,8300.00
262.00,240.84,239.00,228.81,234.82,281.00,223.61,270.00,231.86,227.74,0.10,8312.00
263.00,242.44,240.00,229.21,235.82,327.00,234.91,336.00,241.98,238.45,0.06,8296.00
259.00,243.18,238.00,229.51,236.33,327.00,240.71,331.00,247.55,244.13,0.03,8280.00
260.00,243.94,243.00,230.08,237.00,327.00,246.13,317.00,251.86,249.00,0.01,8268.00
248.00,244.05,243.00,230.85,237.44,322.00,255.19,315.00,259.58,257.39,-0.02,8296.00
257.00,244.63,248.00,231.94,238.27,316.00,262.37,310.00,265.54,263.95,-0.05,8284.00
255.00,245.07,243.00,232.82,238.94,304.00,267.92,307.00,271.05,269.49,-0.08,8312.00
252.00,245.24,240.00,233.02,239.12,286.00,268.80,300.00,272.64,270.72,-0.08,8288.00
253.00,245.46,239.00,233.14,239.29,281.00,269.27,302.00,274.23,271.75,-0.09,8292.00
252.00,247.52,242.00,235.22,241.36,300.00,273.68,335.00,282.58,278.13,-0.11,8312.00
255.00,249.53,246.00,237.58,243.55,291.00,277.13,331.00,289.39,283.26,-0.12,8288.00
259.00,251.54,251.00,240.57,246.05,304.00,282.58,348.00,297.95,290.27,-0.14,8284.00
282.00,253.12,271.00,242.16,247.63,344.00,286.29,402.00,304.46,295.38,-0.16,8304.00
283.00,254.65,277.00,243.99,249.31,393.00,292.95,402.00,310.51,301.73,-0.18,8276.00
283.00,256.15,271.00,245.41,250.77,407.00,303.37,384.00,317.22,310.30,-0.22,8332.00
281.00,257.35,259.00,245.55,251.44,375.00,312.35,356.00,321.10,316.73,-0.25,8292.00
275.00,258.16,255.00,245.27,251.71,393.00,321.41,364.00,324.62,323.02,-0.27,8316.00
269.00,258.54,243.00,244.89,251.71,395.00,325.87,352.00,326.01,325.94,-0.29,8260.00
262.00,258.49,238.00,244.23,251.35,364.00,328.00,327.00,325.67,326.84,-0.29,8304.00
265.00,258.63,240.00,242.99,250.80,344.00,329.94,339.00,324.96,327.45,-0.30,8328.00
270.00,259.22,235.00,241.71,250.46,340.00,330.11,327.00,323.90,327.01,-0.30,8320.00
272.00,260.09,231.00,240.00,250.04,318.00,329.08,313.00,322.24,325.66,-0.29,8292.00
271.00,260.48,235.00,239.47,249.96,331.00,328.79,323.00,321.87,325.33,-0.29,8264.00
269.00,260.72,238.00,239.14,249.92,327.00,328.23,355.00,323.61,325.92,-0.29,8324.00
281.00,262.01,232.00,238.07,250.03,300.00,325.46,356.00,327.85,326.65,-0.30,8296.00
276.00,263.17,231.00,236.80,249.97,339.00,323.69,339.00,328.47,326.09,-0.30,8308.00
278.00,264.49,236.00,236.19,250.33,348.00,324.42,336.00,328.18,326.30,-0.29,8284.00
279.00,265.09,233.00,235.76,250.42,345.00,325.34,339.00,328.46,326.90,-0.30,8308.00
303.00,267.09,254.00,236.62,251.85,359.00,327.14,363.00,330.30,328.72,-0.30,8304.00
280.00,267.78,235.00,235.47,251.61,308.00,324.15,325.00,328.94,326.55,-0.29,8304.00
276.00,268.15,227.00,234.03,251.08,363.00,324.38,376.00,330.58,327.48,-0.30,8304.00
286.00,269.59,225.00,232.48,251.02,358.00,327.47,368.00,334.27,330.87,-0.31,8288.00
280.00,269.94,220.00,231.50,250.71,333.00,327.42,355.00,335.22,331.32,-0.32,8304.00
278.00,270.15,222.00,230.70,250.42,335.00,327.50,339.00,335.04,331.27,-0.32,8300.00
271.00,270.11,224.00,229.82,249.96,340.00,326.92,344.00,334.79,330.85,-0.32,8296.00
262.00,269.16,230.00,229.40,249.27,323.00,326.94,345.00,336.10,331.52,-0.33,8324.00
268.00,268.39,228.00,229.29,248.83,315.00,324.84,359.00,336.77,330.80,-0.32,8316.00
277.00,268.64,240.00,229.71,249.17,307.00,323.23,358.00,337.71,330.47,-0.32,8316.00
287.00,269.47,254.00,230.93,250.19,364.00,325.48,403.00,341.58,333.53,-0.33,8288.00
289.00,269.86,252.00,231.74,250.79,435.00,334.05,448.00,351.53,342.79,-0.37,8312.00
293.00,270.34,252.00,232.29,251.31,391.00,338.99,430.00,358.44,348.71,-0.40,8292.00
306.00,271.87,252.00,232.72,252.29,391.00,341.90,414.00,362.82,352.36,-0.41,8324.00
279.00,272.01,228.00,232.20,252.09,372.00,343.44,368.00,362.70,353.07,-0.41,8264.00
278.00,272.10,235.00,232.14,252.11,353.00,343.65,380.00,363.39,353.52,-0.42,8316.00
263.00,272.30,227.00,232.49,252.39,323.00,342.50,336.00,362.37,352.44,-0.41,8272.00
271.00,272.41,230.00,232.76,252.58,295.00,338.60,313.00,358.00,348.30,-0.39,8300.00
264.00,272.64,227.00,233.26,252.95,302.00,336.31,327.00,355.57,345.94,-0.38,8292.00
291.00,273.48,252.00,234.16,253.81,318.00,334.67,353.00,354.94,344.80,-0.37,8288.00
291.00,274.25,250.00,234.87,254.55,316.00,332.98,368.00,355.31,344.15,-0.36,8292.00
289.00,275.09,250.00,236.22,255.64,376.00,336.53,385.00,358.30,347.42,-0.37,8292.00
281.00,275.68,249.00,237.24,256.45,376.00,340.12,368.00,359.58,349.85,-0.38,8304.00
280.00,275.54,249.00,237.97,256.74,360.00,342.30,359.00,359.16,350.73,-0.38,8324.00
287.00,275.95,248.00,238.33,257.13,368.00,343.56,369.00,359.34,351.45,-0.39,8328.00
275.00,275.61,228.00,237.47,256.53,374.00,345.12,367.00,359.37,352.25,-0.39,8308.00
275.00,275.34,232.00,236.16,255.74,329.00,342.84,334.00,356.04,349.44,-0.38,8312.00
268.00,273.76,227.00,234.11,253.93,291.00,333.82,316.00,349.92,341.87,-0.35,8288.00
264.00,272.33,223.00,232.37,252.34,273.00,326.29,307.00,344.52,335.41,-0.33,8288.00
268.00,271.80,223.00,231.58,251.68,280.00,322.79,318.00,342.30,332.55,-0.32,8284.00
271.00,271.68,220.00,230.41,251.04,306.00,319.70,321.00,339.48,329.59,-0.31,8276.00
268.00,271.40,216.00,228.91,250.15,287.00,315.63,297.00,334.30,324.97,-0.29,8316.00
265.00,270.47,215.00,227.25,248.85,289.00,310.49,286.00,327.69,319.09,-0.27,8296.00
275.00,270.48,221.00,226.66,248.56,295.00,309.03,281.00,324.16,316.60,-0.26,8316.00
262.00,269.70,211.00,225.49,247.58,282.00,306.83,268.00,320.01,313.42,-0.25,8316.00
262.00,268.12,216.00,223.68,245.89,269.00,301.09,255.00,310.87,305.98,-0.22,8304.00
263.00,266.84,218.00,222.42,244.62,280.00,296.55,267.00,303.62,300.09,-0.20,8292.00
265.00,266.11,225.00,221.96,244.02,270.00,291.59,259.00,296.50,294.05,-0.17,8324.00
259.00,265.42,219.00,221.56,243.48,246.00,288.18,249.00,292.95,290.57,-0.16,8308.00
257.00,263.93,224.00,221.30,242.61,249.00,281.50,266.00,287.13,284.32,-0.13,8708.00
271.00,263.29,226.00,221.02,242.15,243.00,275.77,251.00,282.24,279.01,-0.11,8268.00
279.00,263.70,243.00,222.25,242.97,275.00,273.51,290.00,279.65,276.58,-0.09,8304.00
283.00,264.42,233.00,222.94,243.67,277.00,273.36,298.00,281.80,277.58,-0.09,8324.00
292.00,265.80,251.00,224.40,245.09,303.00,274.96,313.00,283.50,279.23,-0.10,8316.00
280.00,266.31,248.00,225.68,245.99,270.00,273.64,284.00,282.68,278.16,-0.09,8352.00
274.00,266.01,244.00,226.91,246.45,283.00,274.13,306.00,284.49,279.31,-0.09,8332.00
278.00,265.82,255.00,228.89,247.34,319.00,277.24,366.00,291.52,284.38,-0.11,8308.00
263.00,265.38,240.00,229.31,247.33,279.00,277.00,333.00,293.88,285.44,-0.12,8288.00
